,product_name,product_review,rating
6754,Three Floyds Dark Lord - Bourbon Barrel Aged,"Pour pitch black, with a small brown head. Aroma is jammed with barrel notes, coconut, bourbon, vanilla, slight banana, dark ripe fruits like raisins, marzipan. Oi Boii... The taste is a lot like the regular DL, rather sweet with a subtle bitterness to it. Full bodied, with a semi-flat carb. Oi this shit tastes good. A whole lot better than the regular DL to me. Big thanks to Sean for sending me this SOB...",4.6
7059,Three Floyds Dark Lord - Bourbon Barrel Aged,"Fortunate to have this as my breakfast beer at Dark Lord day ’06. Very thick, almost spoon-worthy. Clung to the sides of the glass it got poured into. Very tight brown head with black appearance. Highly viscous mouthfeel. Temperature effects did accentuate the bourbon nature as time went by, but only enhanced the deepness of flavors in another direction. From chocolate-coffee-cherry to oak-leather-alcohol bitterness. Dark Lord is big enough to handle this and then some. Not sublime at all, but beautiful nonetheless.",4.7
6681,Three Floyds Dark Lord - Bourbon Barrel Aged,"2012 Vintage. Bottle # 278/420, Bottle @ Rekvium, Orla and Dolle’s dødsyge søndagssmagning, 2015. 2012 trade with Sean9689. Thanks. 2012 Vintage. Pours black with a creamy beige head and lacings. Motor oil, vanilla, bourbon and chocolate. Good roast, soy, quality coffee and syrup. Slick, smooth and soft. Vinous and complex. Banger!",4.5
6726,Three Floyds Dark Lord - Bourbon Barrel Aged,"Bottle @ Cecil Late Fall Monster Tasting. Trade from Sean 9689, thanks bro! Black body with a medium light brown head. Chocolate, caramel , oak, bourbon, wood, vanilla, molasses, coffee, ripe fruit. Beer porn.",4.2
6669,Three Floyds Dark Lord - Bourbon Barrel Aged,"Pours pitch black with a small lime of tanned head. Aroma; Borubon, soy sauce, resins, oak, vanilla, and caramel. Taste; Sweet, borubon, vanilla, resins, oak, caramel, som soy sauce and molasses",4.0
6814,Three Floyds Dark Lord - Bourbon Barrel Aged,"Reviewed from notes the day after DLD ’11.  I actually enjoyed this beer today at the brewpub. They still had one keg left when they opened this morning. The menu said that it was 2010 DL aged for one year in Heaven Hill bourbon barrels. The nose was of sweet chocolate, vanilla, and light bourbon. The vanilla and bourbon were predominant but neither was overpowering. The flavors were nice and superbly well meshed. The chocolate and bourbon finished quite well together. It was exceptionally smooth, perfect in body. This beer was fantastic.",4.8
7030,Three Floyds Dark Lord - Bourbon Barrel Aged,"Appears a dark black with a small tan head that fades into a a gentle tan collar.
Smell is of rich maple sweet vanilla, dark chocolate, bourbon, oak, fresh brownie batter, and raisins.
Mouthfeel is heavy on the palate, warming, sweet, raisiny, and sticky with a mildly rich burn in the swallow.
Drinkability is pretty good on this despite the instant warming bourbon burn that makes it pretty intense with an alcohol presence. Nice!",4.4
6848,Three Floyds Dark Lord - Bourbon Barrel Aged,"5 ounce serving in a plastic cup at DLD 2010. Really wanted to try this last year when I went, but my friend and I ran out of time and had to leave before. The pour is darker than dark with a brown swirly head on top. This stuff is so thick it sticks to the side of the glass. The smell is incredible; tons of chocolate, roasted coffee, oak, vanilla, bourbon, a nutty smell, a sweet sugar-like smell. The flavor is so complex and and layered, with one smell/flavor coming one after the next; the layering is so incredible. So full bodied that your mouth feels sticky afterwards, but so tasty too. It is an extraordinary beer. However, I wish it could be aged, because after drinking an aged normal bottle of DL compared to an unaged bottle of normal, there is such a difference. If only I could have this whenever I wanted...",4.7
6751,Three Floyds Dark Lord - Bourbon Barrel Aged,"Bottle 75 cl. Pours black and opaque with a small brownish head. Intense pruney aroma, Bourbon and vanilla. Rich body with a distinct sweetness - perhaps bordering cloying. Again intense Bourbon and vanilla while the roast is fairly subdued. Warming alcohol finish. 040513",3.8
6861,Three Floyds Dark Lord - Bourbon Barrel Aged,"On tap at dld.  Aroma strong with bourbon, molassess, dark chocolate, roasted malts, and sweet malts.  Notes of vanilla, coffee, dark fruits, caramel, and hops cpme out as well.  Very complex.  On the palate, it is chewey.  The taste really pulls that bourbon forward.  Damn good.",4.6
6967,Three Floyds Dark Lord - Bourbon Barrel Aged,From notes:  Draft @ Three Floyd’s DLD 06 and 07  Jet balck pour with tiny head. Coats the glass with a brown stain and the mouthfeel is amazing.  Bourbon balances out the alcohol and the complexity comes out. Thick and sweet. Love it.,4.6
7045,Three Floyds Dark Lord - Bourbon Barrel Aged,"Gee,guess where I had it?? And I donated half of it to MrFacto to hand bottle. Very big and nice but a strong blast of bourbon and alcohol.I think it is very boozey now. Still has that thick chewy molasses and a ton of other well balanced flavors but so much booze.",3.8
6656,Three Floyds Dark Lord - Bourbon Barrel Aged,"Rocznik 2016. W aromacie palony słód, czekolada, kawa, marcepan, wanilia, duszone śliwki, suszone figi, stara fajka opalona tytoniem, dobrze wyschłe owoce orzecha włoskiego polane odrobina sosu sojowego. Za chwile nadchodzi to, co nadejść musi. Miodowe nuty łączą się z wonią Burbonu wypełniając trunek gdzie tylko się da. Nozdrza wręcz zalepione słodyczą i wypełnione esencją trunku. Po przełknięciu pierwszych łyków już wiem, iż jest to prawie lustrzane odbicie zapachu o konsystencji prawie likieru, tylko podane z jeszcze większą, przyjemną intensywnością. Dochodzą posmaki gorzkiego kakao, mokrej beczki, palonego cukru, kandyzowanej wiśni czy winnego akcentu.",4.9
6714,Three Floyds Dark Lord - Bourbon Barrel Aged,"Black of color with a brown head. An aroma of alcohol, coconut, vanilla and liqurice. A flavor of liqurice, coconut, oak and vanilla.",4.0
6664,Three Floyds Dark Lord - Bourbon Barrel Aged,"2005 Woodford Reserve gold wax growler thanks to Brian. Pours black with no head. The aroma is strong bourbon, wood, very little oxidation. Medium body, very smooth, little oxidation, light barrel, held up very well.",3.9
7014,Three Floyds Dark Lord - Bourbon Barrel Aged,"On tap at Dark Lord Day ’06, in one of the glass sample glasses.  Very Black beer with a brown, creamy foam head that tasted like coffee ice cream float when slurped.  It left sheets of clingy lace.  The nose was of barrel, strong bourbon, butter and coffee.  I just loved the head.  Very thick mouthfeel that bordered on viscous, like a whipped creamy liquid.  Your fingers get sticky on the outside of the glass.  This must be sipped.  Flavors of dark dusty chocolate, bourbon barrel, vanilla and coffee.  This is almost too thick to drink comfortably.  I found this to be a well balanced BA beer, not the bourbon bomb that others seemed to have.  Incredible liquid, but only as a treat.",4.4
6728,Three Floyds Dark Lord - Bourbon Barrel Aged,"Bottle at Cecil Late Fall Monster tasting. Bottle 678/688. My no. 6000 rating. Thx sean. Pours opaque black with a creamy brown head. The aroma is vanilla, roasted malt, sweet caramel, oak and chocolate. The flavor is heavy roasted with notes of sweet bourbon, oak, chocolate, light coffee and some ripe fruit. 

---Rated via Beer Buddy for iPhone",4.2
6911,Three Floyds Dark Lord - Bourbon Barrel Aged,Out of this world...Only surpassed by  the mind blowing Vanilla Bean Dark Lord...,4.9
6913,Three Floyds Dark Lord - Bourbon Barrel Aged,"Bottled, thanks Marsblursi! Very black, no head. Fairly restrained oakybourbon aroma. Medium sweet with attractive rounded mouthfeel. Chocolatey coffee and cinnamon. Potent yet fresh and drinkable. Perhaps the oak has worn off a bit in the bottle, but the lovely chocolatey malty rests wonderful in my mouth. An elegant beer worth it’s extreme rating!",4.3
6791,Three Floyds Dark Lord - Bourbon Barrel Aged,"Soo creamy, rich, and full of flavor. Better than the regular version, which is a personal favorite of mine.",4.8
6968,Three Floyds Dark Lord - Bourbon Barrel Aged,"On tap at 2007 Great Taste:
Wow, this is deathly alcoholic.  Diverse rang of tastes, from charred wood to charred grain and all the way to charred chocolate-covered pretzels.  Rich, thick, black.",3.7
6970,Three Floyds Dark Lord - Bourbon Barrel Aged,Tasted at Dark Lord Day 2007. BIG BLACK and DELICIOUS. Cant wait for this years batch... too bad we can’t take it home.,4.4
6647,Three Floyds Dark Lord - Bourbon Barrel Aged,"Tasted from 2016 bottle. Thick and chewy. Not overly Bourbon on taste but definitely on the nose along with caramel, molasses, vanilla, coffee, cocoa. Incredible BA stout. 

---Rated via Beer Buddy for iPhone",5.0
6784,Three Floyds Dark Lord - Bourbon Barrel Aged,"Bottle shared at RBAG Summer Session 2012. Thanks for the effort to get this Savvy - and for sharing!! The nose was of sweet chocolate, vanilla, and light bourbon. The vanilla and bourbon were predominant but neither was overpowering. The flavors were nice and superbly well meshed. The chocolate and bourbon finished quite well together. It was exceptionally smooth, perfect in body. This beer was fantastic.",4.8
7063,Three Floyds Dark Lord - Bourbon Barrel Aged,"Hand bottle from Mr Facto (kidding).  The aroma was a bunch of oak and bourbon, smoke, and dark dried fruits.  I Think the oak was the big player for most of the beer, until it had warmed enough.  This it had tons of bourbon.  Very syrupy an oily looking.  Pitch black with a rich brown head.  Coat the plastic cup it was served in nicely.  Very well balanced.  Everything blended quite nice.  True to the original.  Oak and vanilla.  Roast and dark fruit flavors.  Very rich, lush, and slick over the tongue.  Long finish.  Top notch.",4.9
6750,Three Floyds Dark Lord - Bourbon Barrel Aged,"Bottled. Huge thx to rfraga7 for trading this my topwant for several years. Pitch black coloured. Dense dark brown head. Aroma: Cocoa, roast, chocolate, vanilla, bourbon, some coffee, molasses, brown sugar, vague liqourice. Flavour: Vanilla, chocolate, cofeee, cocoa, bourbon, molasses, brown sugar. Heavenly smooth and easy to drink. Full bodied. Ends smoothly roasted bitter. Wow. Need some more of this.",4.8
6979,Three Floyds Dark Lord - Bourbon Barrel Aged,"[b]Draft @ GTMW[/b]. Tall pour, 4+ oz.  Black color, cappicino head. Aroma is dark roasted malt, oak, dark fruit, vanilla, very complex nose. Initial taste is cream, oak, roast, alcohol, and dark fruits followed by a huge tannic oak flavor, alcohol, and bitterness that cleans the beer up. Lingering alcohol. Finishes completely dry.",4.6
6780,Three Floyds Dark Lord - Bourbon Barrel Aged,"Alright, so we’re at TWO milestones for this one: My 1600th rating, the #2 highest rated beer on Ratebeer, and the most I’ve ever ""spent"" in trade for a single beer okay, there are THREE milestones here). I should state in advance that I have no idea what to expect from this one, because wile I quite enjoy a well-cellared DL, it’s absolutely appalling fresh, at least to me. Consumed within a couple months of receipt in trade. Shared with a large group at the Ratebeer Alberta Gathering 2012. Bottle, from the RBAG Commemorative Glass - Pours viscous black, no real head, no real lacing. Nose is soy sauce, fudge, massive vanilla, cashew, toast, MASSIVE SCREAMING BOURBON, but not offensive. Flavours of caramel, molasses, caramilk, bourbon, chewy toffee, fudgy, amazingly the alcohol is so well restrained. This is so close to perfect...",4.8
7020,Three Floyds Dark Lord - Bourbon Barrel Aged,"Pour is opaque black with almost no head...tight tiny bubbles drift to
the top of the snifter...smell is sweet with vanilla, bourbon,
alcohol, cocoa,...lots of bourbon...taste is very sweet with vanilla,
cocoa, coffee, bourbon, more bourbon, vanilla, alcohol...finish is
sticky and sweet...this is damn good...",4.3
6907,Three Floyds Dark Lord - Bourbon Barrel Aged,"Had this on tap on DLD 09. 900th rating. This is ridiculous. I’m not even sure how to review this. Everything dark lord was, with an insane amout of perfect oak aging. Absolutely stunning. Puts all other oak aged imperial stouts to shame.",4.8
6812,Three Floyds Dark Lord - Bourbon Barrel Aged,"What a treat @ Hunahpu’s day. This one pours a rich black body with an off-white head. The aroma is incredibly complex; coffee, wood vanilla, raisins, cocoa, dirt, licorice and alcohol. The taste is a little more straightforward - rich and roasted but with some dried fruits coming down to a subtle oak and vanilla finish. Delicate, yet heavy given the abv. Just about f*cking perfect.",4.6
6922,Three Floyds Dark Lord - Bourbon Barrel Aged,"Oily black pour with a thin tan head. Aroma of oak, light toasted coconut, vinous fruits, roasted, bready malt and bakers chocolate. Flavor was rich roasted malts, dark chocolate, vanilla notes, sticky caramel, hints of bourbon. Rich/thick body, soft/no carbonation sweet/vinous/woody with a roasty/oaky/sticky-sweet finish. The barrel didn’t tame nor subdue this beast of a beer...really just upped it another level. It also helps that it started with the 07 vintage which was one of my favorite years to begin with. Really goddamn awesome, it gets my first 5.",5.0
6639,Three Floyds Dark Lord - Bourbon Barrel Aged,"MBCC. Courtesy of one of the US regulars. Black with a small white head. Aroma is sweet, roasted malt, chocolate and bourbon. Flavor is very sweet and moderate bitter. Sweet and moderate bitter finish. 050523",4.3
6742,Three Floyds Dark Lord - Bourbon Barrel Aged,"Bottle 656/688

Black pour with a thin light brown collar. Thick oily residue left in the glass. Very thick ABV legs

Nose is dark fruits, vanilla, bourbon, wood, chocolate, caramel,coconut, and subtle soy sauce. Some alcohol but well subdued. Fruits really stand out well.

Might as well just copy and paste the above remarks. Barrel really shines in this beer and hides what makes Dark Lord a meh beer. Dark fruits, chocolate, vanilla, coconut, caramel and other fun notes. 

Thick and coating. Low carbonation, big body, well balanced. ABV is there but it is later that it catches up to me. 

Bad ass beer. One of the best bourbon treatments I have had.



---Rated via Beer Buddy for iPhone",4.9
6663,Three Floyds Dark Lord - Bourbon Barrel Aged,"Sampled from bottle at deanso’s courtesy of kermis, happy birthday! Vintage 2012. Big sweet roasted chocolate malts, big but oh so soft bourbon, vanilla, sticky dark toffee, dark fudge, sticky dates, the dark lord has the depth of charcoal black and the softness of red velvet bedsheets. Big sweet, light bitter. Full body, low carbonation. Goosebumps, from the taste or the amount of sugar gushing into my vains. Can’t feel my face.",4.8
6762,Three Floyds Dark Lord - Bourbon Barrel Aged,"Bottle 9/688 thanks to Motherbrother and Hoprider. Aroma is immensely bourbon forward, coconut, vanilla and oak all over the place, brownies, toffey, a small medicinal hint, alcohol presence. Regular DL plus loads of fresh barrel and bourbon. Taste is heavily sweet and is pretty much the regular DL smothered in bourbon, oak, vanilla and coconut. Pretty good, but pretty obvious.",4.0
6670,Three Floyds Dark Lord - Bourbon Barrel Aged,"Bottle courtesy of milsem. Pours viscous black with a creamy dark mocha head that leaves some spotty trace on the glass while dissiapting. Smell is malty and tiny fruity with roasted malts, caramel, toffee, vanilla fudge, charred wood, dark roast coffee, dark chocolate, raisins, prunes, dates, ketjap manis, roasted coconut, moist soil and plenty of bourbon alcohol. Taste is heavy sweet, slightly bitter, tiny salty, malty and tiny fruity. Mouthfeel is viscous, syrupy, round, very tiny astringent, slightly boozy and full bodied. Finish is heavy sweet and tiny bitter with syrupy chocolate malts, dark dried fruits and bourbon. Decent but way way way too sweet.",3.7
6641,Three Floyds Dark Lord - Bourbon Barrel Aged,Black with a brown head - Dark malt aroma with nice wood barrel aroma - Dark malt body with a good wodd barrel flavour with vanilla and bourbon - Dark malt and sweet vanilla wod flavours with boubourbon goes into the finish - This was real good,4.5
6737,Three Floyds Dark Lord - Bourbon Barrel Aged,"Great aroma, fantastic, with some bourbon sweetness, just way too sweet for me cause of the base beer, fuck me, oh well",3.5
6843,Three Floyds Dark Lord - Bourbon Barrel Aged,"Sorry it’s the best beer I have ever had, by far.  Ratings are relative and this gets top marks in every category, it simply has to.  HUGE chocolate flavor, then comes everything else...dark fruit, coffee, malt, hop.  Insanely smooth, biggest mouthfeel by far of anything I have ever had, super full body.  Just great stuff, get some if you can!",5.0
6992,Three Floyds Dark Lord - Bourbon Barrel Aged,"This was my first time DLD and it was amazing.  The aroma on this was incredible.  It had an beautiful balance bourbon, wood ester, vanilla, chocolate, expresso, black currant, some cherries, and a smooth roundness i cannot describe.  Taste is just the same,  balanced, full and oily.  It has a finish length you would expect from a great scotch or cognac.  Flat out awesome stuff and absolutely lives up to the hype.",4.8
6947,Three Floyds Dark Lord - Bourbon Barrel Aged,"Poured as black as humanly possibly. Aroma was of burnt coffee and alot of whiskey. Flavor was very smooth, but the complexities of the regular DL were covered up by the whiskey.",4.3
6944,Three Floyds Dark Lord - Bourbon Barrel Aged,"Drank out of a plastic glass at DLD.  How classy.  I was just hoping it wasn’t going to burn through the glass.  So, much hype with this beer, makes it hard to rate, but here I go nonetheless.  Poured black (duh), aroma is molasses and bourbon.  Taste is much the same, big and sweet, heavenly mouthfeel, more of a wall of taste than anything, hard to pick the flavor apart brick by brick.  This beer is rediculous, flavor and all, but I enjoyed it.",4.5
6964,Three Floyds Dark Lord - Bourbon Barrel Aged,"Rating number 200!! Cant think of a better beer to rate for this occasion. Motor oil, this was absolutely halerious to see come out of the draft. Too thick for words. More of a chocolate milk then a beer. Balence was key for me. Ornge brown head and lacing. Unreal appearence. Caramel, coffee mocha aroma. Complex taste, 6 out of 5 for palate. Speechless after first taste. What a beer..",4.6
7011,Three Floyds Dark Lord - Bourbon Barrel Aged,"Served on-tap @ the Dark Lord Release Party.

Pours a thick, syrupy black..the head is modest and a dark caramel color. Aroma is heavy coffee, oak, vanilla, and chocolate, with some alcohol creeping out as well. There’s definitely an oaky, bourbon kick to it, but the bitter chocolate and roasted coffee flavors still take the stage similar to the bottled Dark Lord. Amazingly balanced between the bold hop character and the array of tastes..just fantastic. Mouthfeel is expectedly thick, and very coating..yet smooth as velvet. Remains remarkably easy to drink for a beer of this magnitude.

Felt privileged to try this one.",4.6
7017,Three Floyds Dark Lord - Bourbon Barrel Aged,"Thanks to Facto for this bottle. Pours dark brown/black, with a very small tan head. Aromas are bourbon, chocloate, dark fruit, and roasted malt. Flavors are bourbon, oak, dark fruit, chocolate, malt, and coffee, with a little bitterness. Carbonation is a low. This is a top notch beer, but a bit too much bourbon takes away some of the ’normal’ Dark Lord flavors that make it great.",4.5
6849,Three Floyds Dark Lord - Bourbon Barrel Aged,"A: The pour is viscous and black with just a bit of tan foam around the edge of the glass.

S: A definite oak and bourbon presence to the nose without the intense sweetness Dark Lord usually has. Certainly some sweet chocolate and vanilla with a bit of dark fruits.

T: The oak aging gives this one a bit of a tannic character and some bitterness that the original does not exhibit. The bourbon, vanilla, and oak flavors are quite strong but still allow the chocolate, roast, licorice, and dark fruits to show.

M: The body is thick and chewy with a low, smooth carbonation.

D: I like this one much better than Dark Lord. The oak aging here has helped to balance the beer out and mitigate the overwhelming sweetness.",4.0
6727,Three Floyds Dark Lord - Bourbon Barrel Aged,"Bottle @ Cecil Late Fall Monster Tasting… . it pours pitch black with no head…. vanilla, bourbon, malts, caramel, dark fruits, choco milk, cacao…...",4.2
6983,Three Floyds Dark Lord - Bourbon Barrel Aged,"On tap @ DL day. Oh hail our Dark Lord - the only thing missing was King Diamond being played really loud. Thick and oily - very powerfull flavour as well as aroma. Notes of dark berries and fruit. Chocolate, and coffee - wood and just generally pure EVIL.",4.5
6642,Three Floyds Dark Lord - Bourbon Barrel Aged,"From backlog. Taster from bottle at bottleshare, Escondido, Ca. (As 2019 Vintage) Black with little beige head. Roasted malts, coffee, bourbon, chocolate, vanilla, caramel, sweetness, and some bitterness. Super nice!",4.5
6724,Three Floyds Dark Lord - Bourbon Barrel Aged,"Multiple ""vintages"" sampled at various tastings. Pours the expected opaque nearly black with small tan head. The nose is rich bourbon barrel, oak, vanilla, with some definite boozy notes as well. The palate is heavy weight but decently balanced, with flavors of medium roast, molasses/syrup, maple bourbon, and chocolate. Mildly complex, nice beer.",4.0
7067,Three Floyds Dark Lord - Bourbon Barrel Aged,"I was a bit dissapointed by the choice of plastic cups for this beer, and at $6 for a 5 ounce pour I wasn’t too excited. That’s neither here-nore-there and has no bearing on the wonderful taste that gripped my tounge. My little plastic cup was filled to the brim with a viscous black liquid that had a thin dark brown fluffy head on top. The aroma on this filled my nose with deep oak and burbon notes, some hints of chocolate and an ever so slight hint of cherries. Dark almost roast like flavour with a bit more chcolate and heavy notes of burbon soaked wood. I detected some coffee in there, maybe a bit of vanilla as well. Having the privledge of trying this next to ’04, ’05, ’06, I can’t say i liked it as well as the ’04. it did add a lot of wonderful notes and gave it a great character with tons of complexity. I don’t feel it matches the velvity smooth meld of taste that is the ’04, however.",4.4
8172,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Holy crap I wasn’t expecting this. Lucky enough to get this on tap at DLD 2016. Right place right time. Pours a deep dark black brown. No head. Aromas of big vanilla, vanilla, vanilla. Light coffee and coconut and fudge. Light booziness in the aroma. Taste is super sweet but it totally works. Long time want. Glad to have this one. Wooo.",4.6
8524,Three Floyds Dark Lord - Bourbon Vanilla Bean,"On tap at DLD ’08. Nearly black with a smallish head. The aroma is pretty darn close to the oak, in fact it was hard to tell them apart, but this one had a little more vanilla. Smells good, really good. The body was thick as all get out, it was tempered a bit by the oak, but the vanilla actually blew the pretense that this is anything close to a balanced beer. The vanilla reminded me of the woeful lack of attenuation and this beer was a sticky sweet mess that I could hardly drink. The flavor was vanilla dominated and it accentuated the high residual sugars, there was the rest of the typical DL flavors, but the vanilla was the straw that broke the camels back. Thankfully for several people sitting by me, I could not drink more than a few sips of this before I sat it down and went to something else.",2.5
8342,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Holy cow, slap me silly! Nose is vanilla, bourbon, coffee, liqourice, dark sugar. Taste is vanilla, coffee, bourbon, liqourice, muscovado sugar, caramel, raisins. Just bloody amazing!

---Rated via Beer Buddy for iPhone",4.7
8348,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Perfect aroma and taste... Perfect!!  Dark pour and warming mouthfeel.  Unreal!!

---Rated via Beer Buddy for iPhone",4.7
8281,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Tap @ CBC, cph. Pitch black, small tan head, great coating. Roasted malts, coffee, bourbon, oak, vanilla, candy.",4.7
8301,Three Floyds Dark Lord - Bourbon Vanilla Bean,"2013 Vintage, bottle 428/711

Split with my friend Keith who attended DLD with me this year. Served in a FFF mini-snifter. Reviewed from notes. 

A- Upon pouring, a mocha head quickly appears and dies down within 30 seconds, leaving a ring of foam around the rim of the glass. The color is opaque black, thick like motor oil. 

S- The first thing I can smell is a very strong bourbon barrel presence, but it is quickly joined by vanilla, coffee, and a sweet molasses like aroma. Excellent aroma, it definitely invites you to take a drink.

T- I don’t think it would be possible to use any more descriptors for this beer. Black cherries, prunes, vanilla, followed by some tobacco and caramel with bourbon strong on the finish. There is a lingering sweetness that is very familiar from regular dark lord on the back end, and surprisingly little to no alcohol bite, even with the bourbon flavor being so apparent. There is no detectable hop bitterness. 

M- Silky smooth, yet very thick at the same time. This is definitely a sipper, but it is very easy to drink. Low-medium carbonation is right on for the style. The flavors linger and change over the incredibly long finish, definitely over a minute later I can still taste the beer. 

O- This is a very enjoyable, incredibly complex beer. I’m glad I hadn’t drank anything before this, because it was such a pleasure to really get into this beer and enjoy the full range of flavors you can get from it. The bourbon is there on the nose and finish, but the vanilla really outshines it, at least in my opinion. I’m sure that will die down with time, although I think this is simply amazing as it is right now. It was an honor to drink this beer, so very glad I was able to score one this year!",4.8
8137,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Handjee version : A deep dark stout with a thin mocha head. In aroma, sweet fruity chocolate malt with light vanilla, marshmallow, nice and smooth, very nice. In mouth sweet chocolate malt with light vanilla, light powdery character, alcool warmth, very nice and complex. On tap at Dark Lord Day 2018.",3.9
8433,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Draft sample at Dark Lord Day 2010.  I was crestfallen a little earlier when I had heard that the Vanilla Dark Lord was gone; my only goal of the day besides getting my bottles and having fun with my pals was to try this.  Then someone nearby pointed out a guy who had a little bit left.  It was good timing because I had my Kate the Great bottle cracked open to share, so I ran over and bullied the guy into trading a pour for a pour.  He instead gave me what was left in the glass (maybe 2-3 ounces) and said he couldn’t finish it and didn’t care for any KTG.  Fine by me!  Granted, the bottom of his plastic cup sample wasn’t ideal, but still a fantastic beer emerged.  Dark, opaque brown, with remnants of a brown head.  Big vanilla notes on top of the Dark Lord’s coffee, milk and dark chocolate, dark fruits, earthy notes, and molasses.  I’m an absolute sucker for vanilla aromas but the flavor doesn’t always match the sweet goodness; this was the case here, though not by a ton.  Full-bodied, with low carbonation and a smooth, rich, sticky mouthfeel.  I thought the sweet vanilla detracted a little bit from the normal (and very sweet) Dark Lord, whereas the oak version adds a special element to it.  Don’t get me wrong, this is amazing and needs to be tried; it just doesn’t match the others. Re-Rate: Downgrading this a little bit after trying 347/934 of the 2012 series, the most sober I’ve been when I tried it. It had a very sweet candy note on the nose above vanilla, caramel, milk chocolate, molasses, and bourbon. Flavor of chocolate-covered cherries, vanilla, oak, caramel, and molasses. Full-bodied, with low carbonation and a sweet, smooth mouthfeel. Great, but not as good as I remembered.",4.4
8221,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Vintage 2013. Bouteille 104 de 711. Quelle chance! Merci à qui de droit pour l’hospitalité!! Belle robe ténébreuse avec son délicat col de mousse. Au nez, un gâteau au chocolat, des guimauves et de la vanille de Madagascar. C’est quand même quelque chose! En bouche, une armada vanillée! Dommage que cette sensation totalitaire écrase toutes les autres saveurs. Ça manque de raffinement… En bouche, un liquide assez épais qui finit par se coller aux commissures de mes lèvres. En finale, une fondue de vanille rôtie comme une grosse guimauve sortie juste à temps des flammes d’un feu de camp arrosé par un bourbon caramélisé.",3.7
8141,Three Floyds Dark Lord - Bourbon Vanilla Bean,One of best beers I have ever tasted. This vanilla and bourbon combo is incredible. Powerful and sweet and yet beautifully blended. Sweet and yet not one dimensional. Masterpiece.,4.8
8229,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Small pour from a generous soul at Darkness Day 2014 that cracked a bottle. Very sweet and hard to detect much vanilla. Glad I tried it, but there are other whales I’d rather chase next time.",4.1
8477,Three Floyds Dark Lord - Bourbon Vanilla Bean,"100th rating of this beer.  Nose is coffee and cocoa.  Color is dark brown with red hints.  Flavor is sweet with soy-sauce peeking out.  Not as much of the coffee/cocoa in the mouth.  Sweet, but not too much vanilla sweet.  Good, but not world-beater.",3.9
8566,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Managed to get myself inside yesterday at DLD 08 for a glass of this, and I had to sit down at the bar to enjoy it fully.  There isn’t any alcohol in this whatsoever, its incredibly smooth drinking   The vanilla is very pronounced, but doesn’t get in the way in the least bit.  Great stuff.",4.4
8228,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Going from memory, 2012 vintage consumed in late 2013. Thick and viscous, like motor oil, you can really smell and taste the vanilla. Very sweet with the alcohol very hidden. The best stout ive had to date.",4.6
8485,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Enjoyed at FFF pub on Dark Lord Day ’09. Pours from the tap to a very brownish=black color with thin skim of a dark brown head that lingers thru mid-glass. Aroma is an overwhelmingly pleasant mix of vanilla, roasted nuts, chocolate and molasses, with just the right amount of the 14% alcohol. Mouthfeel is almost syrupy full, and the vanilla explodes in the taste. Nice, long warming finish. Didn’t enjoy quite as much as the Bourbon Barrel aged DL, but a damn good beer.",4.2
8415,Three Floyds Dark Lord - Bourbon Vanilla Bean,"I had this on tap at dld. Thanks to Mario for getting in for us all... The look is nothing of note, black nice tan head...This beer is all about the aroma and the taste. Tons of awesome vanilla on the nose a little light coffee. The taste just brings the vanilla to the whole new level. Super sweet tons of awesome vanilla that is really nicely balanced. This is the best vanilla I’ve ever had. Only wish I could have more of this.",4.7
8427,Three Floyds Dark Lord - Bourbon Vanilla Bean,"Tap at Birrerria Paradiso in Georgetown.  Very, very black, no head, no lacing.  Aroma of vanilla, oak, cocoa, cinnamon, cloves.  Taste is luscious chocolate, vanilla, bourbon.  A winner.",4.3
8256,Three Floyds Dark Lord - Bourbon Vanilla Bean,"2014 variety on tap at DLD 2014. Pour is black with a small mocha colored head that turns into a ring quickly. Aroma is very sweet - marshmellows, vanilla extract, chocolate, dark fruit, wood, and bourbon. Flavor is similar with more roast and bitterness added in to help balance out the sweetness. If you are a fan of desert beer, than this is the king of them. Great.",4.2
